hero_id,item_0,item_1,item_2,item_3,item_4,item_5
5,0,0,0,0,0,0
53,1466,34,63,240,598,116
135,269,29,60,188,908,0
80,16,38,0,16,16,16
120,29,569,226,60,143,174
88,214,36,1,218,244,0
61,180,908,96,108,569,116
5,116,214,11,43,36,0
52,48,121,600,108,116,117
75,263,116,63,250,596,36
85,190,11,37,40,180,102
9,185,218,254,180,100,36
10,160,236,36,147,63,26
33,908,15,1,29,116,20
69,214,36,185,244,116,1
39,63,250,41,116,77,34
128,188,1,102,180,42,36
49,63,1,116,178,73,34
13,1,100,36,63,259,534
8,50,65,26,11,160,166
86,43,1,36,232,29,0
52,48,273,600,117,108,121
61,180,908,178,569,108,90
19,180,1,40,0,0,102
25,36,116,249,596,48,26
5,244,214,36,116,0,218
47,206,36,63,263,166,75
136,36,244,0,0,21,50
14,50,108,116,9,125,1
80,29,0,0,16,16,16
135,188,60,269,42,29,21
31,30,102,188,214,265,0
38,50,116,229,635,0,36
86,232,1,36,244,214,0
52,116,121,119,48,36,108
6,160,63,236,116,170,149
5,8,21,232,214,102,36
23,50,0,41,119,116,108
14,178,108,1,226,50,125
109,170,116,236,160,63,141
119,214,172,190,108,36,1
109,147,160,149,63,75,596
11,249,36,116,63,26,236
135,50,116,36,178,569,8
5,31,102,185,36,0,214
21,244,610,36,0,0,0
99,0,116,178,208,29,108
25,41,249,116,596,156,48
14,34,29,1,178,125,108
87,40,42,180,102,254,36
51,108,127,43,40,36,214
77,112,116,635,11,36,0
14,178,131,116,108,1,29
11,116,152,63,149,172,236
107,244,116,36,40,267,214
100,168,116,569,50,36,0
36,65,50,692,36,273,77
5,188,102,42,232,214,16
85,180,908,36,37,244,252
86,232,1,36,21,214,60
25,249,116,41,48,596,112
19,50,1,36,60,21,41
35,63,172,116,149,244,236
52,116,121,29,77,273,34
5,116,40,180,42,244,0
57,180,188,86,26,88,218
88,188,36,102,214,1,43
47,116,0,77,63,160,236
120,180,174,1,569,108,143
14,692,108,50,73,1,116
128,81,218,180,254,593,265
19,50,116,1,149,41,108
85,180,269,0,90,188,4
77,34,112,635,16,11,116
9,4,908,34,231,240,188
89,147,250,63,244,108,114
52,29,226,108,121,273,0
51,218,36,108,214,0,188
25,108,41,48,116,232,244
100,214,60,34,1,40,21
29,50,40,908,242,36,9
100,116,50,1,108,168,596
128,116,187,1,29,149,108
32,232,36,102,29,81,40
53,116,250,63,240,112,1466
64,37,180,102,40,108,88
38,931,635,116,112,0,40
136,116,1,29,143,36,40
93,116,160,250,63,75,108
5,102,1,254,43,29,232
19,41,50,1,108,141,116
41,63,116,117,158,65,139
5,36,102,254,214,188,42
39,534,41,29,119,116,273
123,259,180,36,1,37,0
85,50,226,1,178,116,36
100,50,596,1,65,41,116
137,36,50,1,596,162,116
101,77,36,24,102,77,29
20,94,218,34,180,60,21
54,50,65,151,152,24,143
93,63,116,174,117,247,108
106,50,273,41,36,166,108
135,181,269,188,180,108,1
85,188,269,40,79,90,29
43,36,50,1,596,119,116
10,63,147,116,149,65,108
19,21,36,1,214,60,23
128,43,102,232,36,38,29
76,77,36,1,63,108,232
22,29,259,102,77,77,232
136,50,569,116,8,596,36
52,36,77,121,29,162,9
137,116,0,180,0,0,0
5,214,36,593,43,0,0
106,41,8,50,569,166,36
101,180,0,190,0,0,232
104,1,116,36,0,50,596
19,252,36,41,63,1,108
128,180,593,36,908,218,188
54,151,168,50,117,11,112
52,96,116,119,48,121,1
5,102,931,42,254,30,188
136,50,116,1,141,596,208
26,102,214,1,188,37,232
14,50,600,112,108,116,125
9,214,0,36,102,226,908
31,102,36,37,214,0,38
100,108,36,40,116,50,1
135,600,50,116,36,598,0
54,151,168,143,50,160,116
121,214,188,40,0,36,232
81,36,151,112,63,17,73
109,147,141,63,36,160,10
43,65,119,63,116,0,40
5,218,178,214,73,185,188
75,190,218,102,188,34,214
11,34,604,108,0,116,48
56,1466,0,36,63,135,263
28,108,63,102,226,244,36
86,24,265,232,1,48,57
123,214,36,232,102,7,240
51,36,40,593,0,214,0
100,168,36,596,41,50,21
29,1,50,598,36,908,90
35,172,75,63,116,249,263
88,102,0,1,214,232,36
135,50,116,1,252,112,168
5,30,908,214,102,218,188
52,96,116,119,48,121,1
8,50,1,158,596,143,24
86,232,34,0,1,29,0
137,50,24,273,36,116,108
109,149,139,147,236,160,63
5,36,188,254,0,214,21
104,208,50,1,151,149,36
101,0,37,259,206,29,232
114,166,116,63,36,160,108
85,19,178,0,127,180,0
98,178,121,226,131,29,273
43,36,119,41,116,534,63
69,65,1,116,50,108,908
5,214,185,21,73,0,0
114,108,116,63,143,145,181
64,100,29,40,102,188,232
11,26,63,236,249,139,75
86,29,102,1,232,60,34
84,226,218,34,88,188,29
54,50,151,143,152,168,569
9,63,123,41,158,0,236
2,36,50,267,226,131,273
38,48,635,1,30,116,96
52,96,116,119,48,121,1
5,102,185,214,254,0,188
14,50,1,125,112,116,108
123,240,29,36,232,176,0
86,188,102,218,0,214,232
74,36,24,116,77,65,48
129,178,50,1,116,232,30
30,36,102,214,218,188,0
6,1,263,63,147,75,36
29,36,180,1,908,9,131
22,180,36,188,102,88,23
10,63,147,116,596,108,36
51,188,127,34,42,214,108
25,41,116,249,123,48,596
81,63,1,151,116,250,114
64,36,254,102,214,131,232
100,214,188,36,1,21,108
19,108,41,1,50,141,141
43,63,114,210,119,116,77
128,908,240,36,29,102,40
52,30,116,29,121,96,1
8,139,154,0,108,50,145
5,102,100,34,214,40,218
129,596,1,73,36,116,50
9,36,43,908,102,180,16
120,60,1,569,174,180,36
137,116,50,119,36,178,11
100,50,36,596,1,102,40
42,50,36,1,151,135,116
86,29,102,1,0,34,232
10,123,63,147,36,60,160
84,65,34,43,232,29,88
2,116,50,1,127,36,69
9,41,63,158,147,75,0
69,65,1,908,50,108,40
136,41,108,50,116,141,596
114,116,250,63,36,166,181
64,34,29,188,190,232,86
5,188,218,73,185,214,0
89,63,147,160,250,143,114
98,226,131,119,29,178,273
5,214,36,116,102,188,43
136,50,36,143,116,0,244
74,65,267,77,48,108,244
19,50,1,102,34,100,108
8,139,160,147,1,63,158
137,110,116,50,273,48,1
100,1,50,229,40,218,36
14,119,1,108,125,116,50
26,1,36,232,214,40,188
29,11,908,90,36,29,598
5,34,102,185,214,218,0
93,174,116,63,598,596,108
120,100,1,9,174,180,569
9,102,180,0,20,0,36
137,244,50,36,116,41,1
38,29,635,36,0,21,11
87,214,36,232,218,593,188
89,63,147,98,75,52,28
41,63,116,65,158,123,75
96,50,12,1,226,102,125
86,29,34,232,1,265,0
76,65,235,1,29,116,108
5,36,59,254,218,214,257
137,1,36,116,50,38,40
43,36,50,1,596,119,116
3,214,237,34,0,232,1
6,603,263,147,75,141,63
36,116,176,600,36,20,63
137,30,273,50,36,116,108
104,151,127,596,249,116,29
46,1,135,133,141,168,263
128,29,36,108,178,188,232
5,214,185,21,73,218,0
100,235,50,1,40,108,569
136,188,143,34,21,180,38
44,116,112,26,158,596,63
51,50,73,34,98,40,108
39,267,210,534,9,63,40
52,1,692,180,119,100,273
128,263,226,218,36,29,188
19,1,102,34,0,226,214
11,139,116,249,156,263,63
135,116,53,1,50,168,596
25,117,48,160,135,116,249
100,36,1,0,40,102,214
85,218,102,188,214,36,81
75,96,263,36,63,40,596
114,249,250,63,65,116,569
77,96,635,116,112,36,185
6,116,263,147,141,139,63
100,1,0,226,229,0,214
3,218,254,102,256,232,214
39,9,36,116,63,160,534
81,63,250,600,114,117,112
137,1,226,116,50,108,596
74,108,96,1,116,65,48
43,596,226,116,119,33,29
64,40,38,37,226,214,232
96,226,50,1,210,36,61
84,43,232,34,88,29,188
4,158,75,116,135,50,34
86,29,232,1,43,108,34
76,1,96,63,65,135,77
13,29,1,77,176,123,534
44,596,116,63,36,158,0
28,172,1,73,63,34,252
119,244,34,172,108,218,29
5,214,17,0,73,244,0
104,127,55,141,1,48,73
53,63,534,249,36,116,0
46,1,168,63,149,596,263
20,108,36,43,180,0,0
5,73,185,0,0,29,188
11,172,263,63,41,149,236
58,34,63,263,0,0,0
15,9,75,116,166,63,14
86,48,232,1,188,40,0
81,247,63,1,178,252,73
74,48,235,96,1,116,110
86,1,232,218,254,102,29
51,226,102,0,214,36,108
41,1,908,110,0,63,40
25,135,160,249,225,116,156
52,604,256,273,123,610,114
128,1,218,908,108,29,232
7,1,102,214,0,96,235
6,160,603,249,123,263,220
40,256,273,102,600,108,48
14,50,1,178,21,108,125
28,226,36,172,63,73,11
1,147,145,63,139,0,108
114,569,36,98,43,188,0
5,73,185,36,214,218,0
19,1,149,252,11,108,29
53,112,156,63,158,51,265
84,29,58,232,65,37,188
27,29,34,1,232,0,0
46,236,141,1,0,63,168
86,1,102,40,61,0,180
10,63,147,236,123,160,141
135,596,1,50,98,36,112
58,269,102,30,43,29,0
11,41,604,116,63,0,596
5,214,254,188,102,43,37
17,41,98,116,58,29,178
9,214,43,17,102,36,908
69,1,116,235,65,108,29
54,160,151,168,143,116,50
18,1,73,172,34,63,21
36,77,50,102,36,244,0
14,214,36,237,1,218,188
26,214,0,1,0,0,0
106,41,11,50,166,0,569
86,0,34,232,29,0,0
53,63,65,185,250,16,16
77,11,635,0,0,0,0
64,0,178,73,0,180,0
6,14,11,63,36,14,263
14,50,600,30,119,116,178
64,36,180,256,73,0,0
129,63,73,596,600,168,73
86,1,34,102,108,29,232
23,249,151,210,48,156,112
46,116,149,1,34,63,168
53,172,158,249,250,63,40
136,569,43,34,21,29,8
58,34,263,63,0,0,0
19,1,65,0,41,108,63
58,593,188,43,63,40,36
55,1,36,11,69,88,231
100,214,42,593,36,1,40
106,50,123,98,36,166,569
14,34,178,108,125,116,50
9,267,36,231,218,9,0
38,11,635,30,29,116,96
120,174,1,143,231,108,569
3,36,218,232,593,244,214
114,63,116,250,75,166,143
136,36,21,8,50,0,218
106,50,166,116,41,36,240
61,908,240,178,75,181,180
9,29,36,593,43,267,188
73,36,63,116,137,11,178
58,43,102,36,0,63,244
52,36,121,41,273,29,9
93,63,174,108,36,117,596
19,36,102,1,40,29,188
98,226,131,178,36,180,273
7,0,1,102,180,0,40
52,48,121,116,31,36,273
77,40,635,11,244,108,112
9,29,36,226,218,102,30
114,569,63,116,160,168,598
58,218,102,244,63,36,236
25,41,249,116,596,29,0
65,1,214,37,102,9,232
88,36,102,1,40,29,11
14,50,36,108,125,9,116
75,63,152,263,596,37,41
69,116,604,65,36,50,235
19,69,36,102,180,1,40
10,116,170,63,160,149,236
136,34,180,116,43,181,0
92,908,34,214,112,77,185
86,214,77,102,232,593,254
52,29,1,116,121,96,119
21,1,41,63,166,24,116
18,36,254,226,0,188,180
7,0,1,102,29,235,9
137,50,110,116,0,256,273
38,1,116,96,30,48,635
64,29,108,218,226,102,31
6,603,139,147,116,249,263
5,218,1,102,36,214,185
120,600,123,226,174,143,48
61,908,90,96,226,29,256
19,29,102,1,226,0,256
54,50,208,225,168,116,123
41,63,172,158,116,160,75
25,41,116,112,48,596,249
5,36,254,116,218,214,593
65,37,116,1,214,232,9
51,29,226,92,75,75,75
100,96,41,116,1,596,50
75,69,226,36,102,29,109
135,168,123,33,116,50,596
46,168,141,263,63,117,603
123,190,1,176,244,180,40
87,36,108,0,1,214,0
137,1,50,116,9,36,40
33,908,1,116,29,244,92
51,127,257,254,214,34,108
109,147,603,263,116,139,141
75,42,36,29,102,40,254
136,63,143,116,1,40,596
18,135,172,50,1,252,116
22,273,36,235,1,48,108
86,34,102,214,218,1,232
85,242,36,0,252,88,180
128,34,244,102,180,40,21
56,29,1466,36,24,141,24
100,41,116,50,168,596,36
64,180,36,218,37,0,40
12,75,114,174,63,147,250
43,116,100,30,77,77,63
25,48,249,263,116,596,9
7,0,48,59,27,1,593
136,0,908,36,0,214,0
6,48,263,116,147,596,139
136,36,50,43,0,0,116
61,908,98,96,180,108,202
120,33,143,1,48,123,174
90,48,43,0,168,235,102
3,36,254,1,214,218,40
70,116,225,75,50,145,603
33,908,232,1,116,29,16
74,96,116,65,1,48,267
100,50,1,569,108,43,36
53,1466,36,63,240,8,21
18,63,172,116,36,11,252
136,34,0,0,188,21,50
31,180,88,36,218,593,188
19,41,1,50,0,36,11
25,48,41,1,232,596,36
128,188,79,34,102,214,0
98,36,176,178,11,180,131
100,0,11,50,36,1,0
12,114,117,174,63,147,65
19,41,1,116,36,63,252
5,43,237,0,931,254,36
88,593,43,36,31,214,1
46,168,225,116,1,63,236
4,180,1466,90,36,0,0
31,214,218,254,39,36,232
22,235,176,38,265,29,41
109,160,147,263,75,63,88
21,36,1,166,40,8,265
135,50,908,116,178,0,13
100,214,1,11,116,40,168
78,29,41,267,116,137,34
61,908,29,178,75,108,235
5,43,29,36,37,102,265
14,1,50,119,0,108,116
136,1,143,50,34,116,181
135,1,50,41,116,208,168
33,908,1,116,108,29,92
114,147,135,116,145,110,160
87,0,188,108,0,88,214
41,36,65,63,166,11,0
100,244,43,36,39,75,214
16,1,100,34,29,11,125
5,21,0,214,36,188,244
25,116,596,36,48,236,41
31,244,36,102,180,218,39
109,170,98,63,116,160,36
19,252,244,50,1,41,36
86,214,1,232,36,30,188
92,908,240,40,214,36,90
19,50,41,1,116,108,141
69,116,604,119,110,50,235
75,36,102,190,63,108,0
101,48,206,102,232,188,100
18,250,112,141,63,603,116
31,29,102,254,232,244,218
100,9,1,50,168,116,596
89,139,147,96,250,108,114
43,29,166,596,226,273,116
88,180,1,102,34,0,244
51,214,108,127,43,36,0
22,232,176,1,41,29,110
114,569,50,116,145,108,141
101,244,206,254,36,61,59
129,50,1,116,73,596,34
5,214,116,254,102,218,36
13,100,1,63,129,534,273
107,218,254,36,40,267,214
55,1,178,180,116,108,40
81,225,151,116,1,63,598
88,29,0,102,42,0,1
6,63,263,36,147,596,149
60,50,116,1,9,73,73
136,36,50,218,21,0,0
52,41,116,36,9,48,121
11,116,263,36,1,185,63
75,36,254,0,102,180,0
38,30,164,116,908,29,244
18,116,156,112,50,252,1
86,214,1,0,36,232,40
19,244,1,36,180,593,0
35,75,172,63,116,168,141
120,174,40,180,1,569,36
38,635,11,29,116,36,185
86,180,1,232,36,102,0
10,36,108,63,123,20,21
23,36,152,50,73,21,73
88,1,180,36,188,216,0
52,1,121,34,29,77,244
5,244,218,36,102,214,0
88,180,102,1,34,0,0
75,36,254,102,188,29,43
16,226,1,48,116,108,65
54,143,151,50,112,210,135
33,29,123,116,908,0,1
47,63,116,1,98,41,236
86,48,232,108,0,1,0
28,172,116,63,112,1,55
72,139,141,154,220,108,156
100,214,0,34,0,108,1
86,214,232,36,1,244,108
68,36,593,108,214,534,37
8,147,1,158,50,143,0
120,208,1,174,63,569,53
128,149,176,1,135,48,41
123,235,43,190,108,36,214
25,156,116,152,41,596,48
87,0,218,180,102,36,254
44,147,116,145,63,168,143
7,1,50,141,249,73,178
89,1,223,36,180,22,60
25,8,596,149,21,48,41
102,108,43,593,244,36,214
6,65,147,34,63,75,236
86,232,88,43,29,102,36
136,50,116,73,596,143,11
58,240,218,63,88,263,0
52,36,273,9,29,121,41
44,168,147,63,145,8,14
101,244,1,206,36,0,0
25,596,41,48,16,1,108
109,63,1,147,596,139,141
75,29,229,0,102,88,17
86,29,232,1,188,216,34
104,5,116,112,50,1,127
135,168,596,36,50,86,55
101,259,77,77,29,77,0
60,50,252,34,116,244,0
35,263,172,485,63,7,166
5,214,185,593,73,28,0
86,1,102,36,0,214,232
70,603,116,63,208,135,145
30,92,102,43,256,123,214
120,226,908,1,231,210,30
100,50,1,232,596,41,108
46,168,603,263,141,63,116
31,102,256,188,214,218,16
19,50,67,116,108,149,1
123,1,176,88,29,24,232
69,185,108,210,1,908,214
120,48,174,1,240,41,226
71,21,249,116,244,50,596
100,1,0,0,0,0,40
54,151,208,50,112,149,168
25,48,36,1,43,40,232
5,254,102,218,36,214,188
135,1,50,178,168,143,36
136,50,116,34,188,0,0
41,116,158,65,63,75,36
61,569,180,116,108,24,178
36,36,1,63,237,259,20
43,36,50,77,77,244,40
75,190,36,0,188,593,214
135,60,180,34,23,21,181
70,75,569,50,1,145,36
6,63,263,147,152,75,596
136,244,36,21,50,8,569
21,166,116,1,63,5,36
88,214,102,36,201,0,0
104,50,596,1,127,116,73
54,36,11,7,50,116,166
19,149,67,36,108,50,1
92,36,0,29,90,908,0
50,593,180,36,254,42,0
51,102,75,0,75,73,214
110,9,214,36,90,593,75
89,147,98,117,108,114,139
106,1466,244,50,41,36,116
27,214,1,75,34,102,232
129,1,55,116,50,36,178
71,152,50,170,108,244,13
8,108,65,158,50,170,75
68,0,180,23,73,0,0
26,1,36,244,37,188,214
76,1,65,63,116,77,40
109,63,160,147,236,116,596
86,29,100,36,232,0,43
136,232,0,36,29,40,244
25,36,596,152,116,48,41
96,9,125,114,50,1,131
65,48,116,1,244,36,41
81,1,63,151,36,116,252
120,26,174,143,180,1,168
75,36,63,75,75,534,75
5,188,38,218,36,214,254
100,1,36,265,214,0,0
35,36,236,152,63,75,75
137,36,50,1,73,11,116
101,218,190,34,37,77,77
93,36,116,174,63,75,11
81,149,598,116,63,11,151
61,36,75,180,90,908,178
5,36,593,214,254,232,75
106,116,36,569,166,41,50
68,102,598,265,0,36,29
87,75,102,36,180,75,244
52,36,48,116,121,273,41
114,117,143,63,116,252,168
27,48,1,232,36,244,40
38,635,112,116,29,0,185
9,240,42,0,0,180,267
21,29,166,188,1,41,77
5,214,36,43,0,216,0
48,75,172,63,11,34,236
69,1,50,75,65,36,116
52,121,48,273,41,0,16
136,1,178,0,0,36,50
38,229,635,11,38,29,0
111,1,23,218,188,36,214
95,596,154,11,50,166,34
21,116,36,41,166,188,29
75,190,36,23,102,214,244
69,36,29,1,65,75,116
100,0,218,34,214,21,1
11,36,116,172,63,20,236
70,174,63,1,135,116,26
123,240,176,214,36,1,232
107,108,176,226,48,73,65
19,50,108,1,36,249,0
87,0,102,218,36,180,108
128,218,240,36,0,180,102
43,92,50,36,100,40,21
52,119,36,48,1,121,41
80,16,216,16,0,16,16
72,36,75,180,38,43,40
5,102,36,214,73,44,0
11,63,263,75,1,41,34
96,11,36,29,125,131,108
68,267,29,0,43,36,0
32,75,170,174,63,569,75
75,36,88,43,102,180,40
11,116,263,41,1,36,63
135,73,17,36,908,50,242
70,145,116,36,50,143,1
105,176,180,34,77,0,40
28,63,116,73,1,112,36
54,50,151,208,116,168,139
9,100,908,29,36,226,30
120,174,180,119,100,208,36
5,43,0,0,102,931,36
107,267,190,34,29,40,0
86,102,30,214,232,34,218
8,11,50,158,34,75,170
135,41,50,168,11,73,73
38,11,50,81,34,261,13
51,102,188,23,22,21,214
5,0,102,214,116,31,36
89,63,168,174,147,1,114
47,63,37,121,692,36,108
100,73,249,41,50,596,168
69,108,65,116,50,600,119
15,110,63,75,100,116,36
100,23,1,40,180,36,181
70,208,1,26,174,116,50
50,229,180,10,569,34,0
8,50,147,158,36,11,0
2,11,242,1,29,12,127
101,34,190,23,218,77,29
59,162,21,8,151,244,29
75,44,29,77,102,190,0
91,73,44,27,31,79,0
19,252,11,34,63,215,485
34,20,1,23,20,178,41
14,73,1,125,0,50,0
58,240,593,34,218,63,236
86,232,244,29,39,1,37
85,231,39,0,36,0,0
47,63,75,98,236,166,131
17,41,98,63,273,36,596
54,50,151,162,168,160,244
54,152,112,151,50,143,117
101,180,206,1,40,24,0
13,77,250,114,41,1,534
2,116,127,1,242,50,114
84,231,40,42,36,254,232
25,249,141,36,116,63,236
136,180,267,81,216,73,0
5,102,218,232,254,0,214
85,180,40,108,116,178,127
8,75,11,158,147,50,143
75,77,29,190,43,0,16
70,174,26,116,36,50,1
137,1,50,73,178,244,36
121,232,188,29,0,0,0
90,4,4,4,4,4,4
12,63,11,36,170,0,0
76,15,0,20,44,63,223
87,218,0,38,44,180,0
128,44,36,29,216,0,0
29,131,36,11,180,0,0
79,29,232,244,16,60,0
38,185,635,0,11,29,0
46,63,168,75,41,236,0
27,1,36,59,0,188,214
48,172,147,14,63,149,11
71,50,36,244,41,152,11
30,218,214,36,188,593,0
129,1,50,596,151,36,73
21,0,34,180,0,218,0
19,11,1,36,0,63,0
2,114,1,127,125,29,116
31,214,108,232,42,0,36
68,40,190,102,232,92,214
109,250,147,0,160,116,63
11,249,172,48,116,160,135
76,263,223,108,220,116,1
52,273,121,116,37,1,108
6,147,116,160,249,263,63
75,96,263,63,77,40,218
7,102,40,180,110,1,43
100,108,214,188,34,16,38
74,25,267,75,534,0,63
109,116,149,236,63,170,36
38,16,635,116,11,29,0
75,36,180,0,102,28,0
55,226,29,242,1,232,36
23,114,50,48,73,112,116
14,50,1,119,116,131,108
136,50,116,30,36,40,143
5,36,0,244,102,116,214
95,603,116,143,135,145,139
123,29,102,235,1,36,30
61,908,108,96,29,235,90
100,41,168,50,569,116,1
9,102,931,226,218,36,188
64,254,102,79,43,214,36
29,50,908,1,210,131,36
120,174,226,1,29,108,143
19,50,102,1,36,12,218
11,63,156,263,139,88,20
72,63,11,75,36,38,21
30,0,0,36,29,0,73
11,41,63,152,236,0,16
14,216,50,108,0,125,73
110,214,218,34,244,0,23
85,36,231,218,188,0,38
36,63,36,131,908,598,77
9,92,63,36,236,598,188
35,63,36,172,263,166,75
19,29,41,1,176,73,11
26,38,214,218,39,44,0
112,44,0,188,180,0,36
94,11,63,8,0,170,75
23,73,86,41,50,0,11
97,11,180,73,36,1,0
92,908,240,77,44,17,214
136,232,244,21,0,50,0
41,63,11,34,75,166,65
14,50,73,36,38,125,131
20,214,38,73,36,43,0
128,214,102,256,36,188,0
56,116,141,596,63,24,1466
75,36,63,218,0,77,263
2,50,127,242,21,36,1
76,96,116,63,77,1,534
81,116,0,1,151,252,63
27,40,100,116,29,1,232
70,50,1,174,26,116,143
35,63,156,263,166,55,116
101,180,206,58,24,0,0
22,77,190,29,41,232,259
8,50,170,143,36,11,0
29,11,180,1,13,9,12
85,231,86,88,0,0,0
27,232,180,218,16,16,188
89,139,174,114,34,147,63
52,41,48,121,273,21,77
38,16,11,635,43,1,0
30,44,180,254,43,232,16
121,20,29,102,34,216,232
80,75,75,75,11,75,117
2,50,108,1,125,116,127
31,214,151,254,218,36,40
75,244,77,218,263,63,534
19,252,41,50,34,149,1
113,108,1466,0,65,48,20
38,81,164,65,593,29,0
81,116,34,598,20,63,151
7,180,218,23,34,1,593
87,214,593,218,0,232,40
89,603,116,114,63,250,147
25,160,116,1466,48,263,141
78,908,73,36,214,108,90
136,50,244,116,143,34,0
5,102,931,0,218,0,36
31,232,102,37,244,214,43
52,121,119,1,48,273,108
77,208,635,931,116,11,112
7,232,102,1,34,214,0
35,63,141,158,135,263,116
5,102,226,43,214,34,0
92,24,30,214,112,240,908
120,143,108,174,1,116,48
86,1,235,29,254,102,244
70,145,1,50,116,135,143
73,600,141,208,116,112,137
137,1,50,116,41,9,108
61,96,98,908,180,569,108
119,100,30,1,235,38,214
85,180,254,218,102,40,36
56,1466,141,0,116,63,0
120,180,36,174,181,240,143
126,36,41,273,108,48,256
84,102,34,180,244,40,218
112,277,166,108,534,29,244
100,1,38,218,108,214,0
25,48,232,1,77,108,273
36,231,269,20,273,1,244
48,63,36,156,116,236,139
86,48,1,223,23,232,36
86,244,232,0,48,1,0
11,63,116,156,263,141,123
71,40,23,50,116,36,152
10,63,116,141,236,160,123
22,273,110,108,34,48,232
74,96,1,116,110,65,48
21,16,50,116,77,123,166
100,34,40,210,214,1,102
14,50,116,9,108,131,1
87,42,232,102,188,36,29
93,174,152,75,63,88,108
64,16,180,102,218,16,0
52,77,41,121,29,36,21
135,168,218,188,50,21,178
85,181,218,102,214,36,0
22,29,176,108,41,77,232
28,116,40,1,63,73,55
50,231,34,0,0,102,0
54,50,151,160,208,117,168
101,206,180,1,24,57,0
14,1,116,108,125,73,50
100,36,41,63,569,168,1
120,174,1,36,180,17,75
123,180,40,0,190,36,0
9,0,79,43,81,180,0
136,36,50,40,21,8,244
17,116,63,36,178,273,77
77,8,635,185,21,40,112
128,36,229,102,0,214,0
6,63,263,147,116,36,75
41,7,65,21,26,63,8
34,1,178,41,119,29,21
92,908,11,16,214,16,40
19,37,102,1,180,188,244
64,36,43,216,188,593,29
136,34,50,43,21,8,244
120,208,100,180,1,569,174
108,206,36,112,90,178,29
109,156,147,63,160,117,596
101,254,29,37,77,77,232
101,206,0,0,29,0,0
2,127,11,1,50,73,0
18,63,11,36,172,73,0
13,31,77,534,41,67,240
68,44,92,218,0,0,29
85,254,36,180,218,0,28
107,36,100,216,39,214,0
52,29,36,121,100,1,77
35,63,36,172,263,75,166
14,73,50,100,1,108,41
75,0,0,102,110,214,188
100,1,50,267,116,152,168
92,96,908,931,108,112,256
119,100,0,1,214,36,232
14,600,178,119,116,133,110
5,254,102,0,48,0,0
19,1,141,0,102,214,108
33,1,102,110,180,908,30
106,108,100,260,116,48,168
10,116,0,141,160,147,108
86,48,244,36,232,1,0
85,231,60,43,36,23,21
25,41,116,249,160,596,48
92,908,240,214,96,36,108
129,1,226,50,116,178,69
128,102,254,180,40,244,36
21,63,596,174,116,1,141
7,30,1,36,235,214,60
8,50,158,603,116,143,154
106,569,116,1466,50,36,108
137,50,119,273,108,604,116
64,1,102,34,0,108,180
7,1,244,110,48,235,24
8,108,160,154,603,50,145
97,112,1,149,252,116,63
100,1,36,108,73,50,181
26,1,102,73,36,214,218
13,63,36,534,1,273,119
98,226,116,178,29,131,273
48,172,116,249,147,141,63
30,254,29,244,108,34,77
121,267,29,218,254,36,188
55,1,231,178,108,0,34
39,63,41,534,98,112,116
63,596,168,36,166,63,141
14,50,41,36,692,1,116
5,0,100,34,214,0,0
66,185,229,0,908,214,0
1,36,139,208,147,63,145
129,178,1,58,36,110,50
17,259,41,36,29,178,121
35,75,75,172,147,63,236
136,36,116,17,50,181,0
31,180,176,42,34,39,216
135,252,178,73,36,21,50
21,50,36,77,166,77,240
46,63,98,117,1,263,168
28,63,1,116,172,249,25
20,43,232,36,214,73,31
6,1,116,63,263,170,596
86,1,36,218,214,232,108
70,50,174,26,116,8,1
5,188,185,214,73,218,596
129,600,50,208,116,596,168
120,1,100,908,41,4,180
84,43,34,102,29,232,181
35,63,263,172,158,116,141
10,147,249,63,596,160,26
101,36,108,0,102,29,232
43,50,100,210,20,116,36
70,50,1,26,569,174,154
100,168,50,36,596,41,11
69,48,116,1,9,65,36
5,92,0,0,36,214,40
86,29,1,232,0,244,36
